order_id,customer_id,store_id,order_date,promotion_id
874,16224,18,2020-09-10,7
875,31514,79,2021-05-11,9
876,46171,8,2021-11-07,41
877,22774,12,2022-01-29,25
878,9436,12,2020-05-15,46
879,33711,25,2023-05-14,26
880,6191,81,2020-05-19,37
881,9445,83,2020-10-29,20
882,9670,98,2020-03-19,25
883,11767,35,2022-11-05,23
884,43189,33,2022-08-12,40
885,5706,45,2020-12-04,6
886,32995,36,2021-02-26,25
887,6207,84,2022-11-03,4
888,18214,39,2023-05-15,31
889,4025,4,2022-09-11,3
890,38918,12,2023-10-13,10
891,1618,27,2021-12-23,28
892,15905,7,2021-09-30,43
893,6936,64,2020-08-02,41
894,21622,85,2020-11-17,44
895,35300,22,2020-09-28,33
896,15024,90,2020-06-17,36
897,34494,34,2021-04-20,42
898,24223,17,2021-09-25,29
899,25450,100,2020-01-15,21
900,38290,40,2020-01-12,28
901,20392,88,2020-02-18,30
902,33212,90,2023-05-18,27
903,9423,74,2021-12-23,14
904,42725,94,2020-09-16,18
905,48579,67,2020-08-14,37
906,8876,7,2022-11-14,49
907,5507,84,2021-02-02,46
908,47675,4,2023-07-10,41
909,49173,31,2022-08-22,46
910,44815,45,2023-04-27,45
911,31527,15,2021-04-20,22
912,10105,40,2020-06-23,17
913,27842,98,2022-03-07,15
914,3136,16,2023-12-21,44
915,43833,87,2022-02-25,33
916,48171,34,2023-08-06,26
917,34841,89,2022-03-09,32
918,34119,9,2020-02-14,28
919,9712,25,2021-05-29,31
920,8252,25,2020-02-03,26
921,46541,51,2022-02-19,36
922,17314,42,2020-03-09,46
923,44077,80,2023-10-21,44
924,1452,72,2021-02-26,35
925,31394,57,2023-05-26,6
926,19927,7,2023-04-14,36
927,25284,15,2021-08-21,14
928,46665,94,2020-02-23,29
929,38007,42,2022-10-02,28
930,8501,27,2020-12-03,32
931,30873,62,2021-03-13,27
932,39345,79,2021-08-01,39
933,35564,63,2022-02-11,20
934,23426,94,2023-03-10,30
935,46441,40,2020-03-07,42
936,39730,49,2021-04-27,46
937,16792,10,2020-02-11,41
938,16480,55,2020-01-24,34
939,13347,63,2021-11-16,32
940,49994,62,2021-10-02,24
941,5561,21,2023-02-01,50
942,49569,2,2020-01-05,2
943,39195,79,2021-09-16,26
944,36063,38,2022-08-09,49
945,1092,46,2023-12-26,25
946,44230,7,2022-12-09,6
947,41425,44,2023-07-04,37
948,3289,36,2020-02-19,15
949,3950,18,2022-05-20,29
950,5453,84,2023-08-11,13
951,10326,49,2023-03-28,20
952,23483,88,2021-05-25,14
953,22095,77,2023-11-09,28
954,34133,82,2021-06-30,20
955,18838,23,2022-10-26,21
956,11972,93,2021-10-30,18
957,23128,52,2024-01-01,42
958,46625,98,2023-01-04,42
959,47775,84,2023-12-28,8
960,45948,60,2023-03-05,20
961,13559,69,2021-04-25,18
962,40230,9,2020-02-20,1
963,41491,48,2023-07-21,45
964,16021,17,2020-11-03,50
965,17613,5,2023-07-18,38
966,17734,29,2020-05-20,8
967,47569,80,2020-09-09,13
968,17831,15,2020-04-07,42
969,36748,100,2022-11-08,16
970,28732,5,2022-07-15,22
971,35224,15,2022-02-22,5
972,24222,70,2023-03-03,11
973,24491,30,2022-04-14,37
974,11057,90,2022-07-10,6
975,27874,5,2022-10-24,18
976,19419,33,2021-05-04,21
977,3550,4,2023-04-15,45
978,48849,36,2020-05-30,38
979,20383,7,2023-08-24,44
980,42352,65,2022-07-24,20
981,46298,77,2020-09-26,10
982,4712,42,2020-03-31,47
983,38457,25,2020-11-25,12
984,5887,48,2021-09-17,16
985,14134,79,2023-06-28,40
986,18837,9,2020-10-18,19
987,40303,32,2020-03-20,25
988,11728,40,2020-06-20,43
989,9676,98,2022-10-02,33
990,22490,85,2020-05-06,37
991,42839,41,2020-10-20,10
992,27096,53,2022-07-28,2
993,23764,1,2022-11-14,47
994,33504,24,2023-10-06,6
995,36511,49,2021-09-11,49
996,24450,99,2022-09-24,41
997,34144,65,2021-05-13,36
998,10201,26,2021-04-27,20
999,22608,80,2021-06-12,49
1000,5510,62,2022-04-13,40
1001,36407,16,2020-01-29,50
1002,20318,32,2023-11-11,4
1003,11487,54,2023-04-05,20
1004,1086,91,2023-11-10,32
1005,13288,41,2022-11-04,13
1006,24105,91,2021-03-06,35
1007,42790,66,2022-07-11,26
1008,22715,46,2022-01-25,25
1009,36454,12,2021-09-26,1
1010,13989,80,2021-07-19,13
1011,7719,83,2021-04-18,40
1012,7917,5,2022-06-28,4
1013,47811,66,2021-05-14,35
1014,35183,62,2020-06-10,18
1015,25634,76,2020-01-11,38
1016,18482,23,2020-11-24,2
1017,21567,8,2021-12-25,43
1018,28186,93,2022-07-28,18
1019,28838,97,2022-11-11,18
1020,44442,40,2023-04-11,41
1021,14837,4,2023-09-20,10
1022,28210,88,2021-02-18,8
1023,40462,83,2022-08-27,2
1024,3302,67,2021-04-11,20
1025,28995,19,2021-11-09,21
1026,44642,31,2021-05-07,39
1027,175,69,2022-02-02,28
1028,32892,41,2021-09-22,41
1029,28941,92,2023-08-19,15
1030,33221,58,2020-12-28,34
1031,17439,18,2021-06-07,10
1032,42855,51,2023-01-11,15
1033,39043,64,2022-03-17,43
1034,19893,17,2020-11-12,33
1035,2244,80,2020-10-19,25
1036,9304,46,2020-10-12,48
1037,1211,78,2022-05-29,18
1038,2477,54,2022-02-09,32
1039,31402,32,2021-05-20,14
1040,42201,69,2020-05-20,22
1041,4734,43,2021-03-08,50
1042,686,29,2021-02-25,28
1043,26467,49,2022-06-06,50
1044,13252,77,2022-01-06,28
1045,19029,84,2020-04-05,22
1046,20262,86,2023-07-11,27
1047,25011,51,2020-08-26,14
1048,43305,54,2023-04-19,23
1049,14802,45,2023-07-24,9
1050,10530,15,2020-04-02,18
1051,36924,92,2023-01-31,36
1052,37938,36,2020-01-26,14
1053,46940,55,2022-02-01,17
1054,42727,63,2022-05-17,4
1055,46406,6,2020-02-05,31
1056,32079,73,2020-12-22,38
1057,2380,89,2020-11-25,30
1058,11690,100,2022-01-08,45
1059,1891,88,2021-06-16,7
1060,14929,63,2020-04-08,36
1061,19967,20,2021-11-02,21
1062,25317,23,2022-04-19,7
1063,26824,83,2023-10-29,8
1064,38998,66,2022-08-10,29
1065,14132,75,2023-08-26,20
1066,29095,39,2020-01-10,12
1067,40479,5,2023-08-29,21
1068,2609,11,2020-12-25,21
1069,23376,62,2020-05-24,49
1070,37900,3,2021-03-14,25
1071,46172,21,2023-06-17,7
1072,33738,69,2020-01-08,28
1073,37925,74,2023-08-20,22
1074,28938,22,2022-08-18,21
1075,18620,18,2020-03-14,49
1076,21367,65,2021-03-07,7
1077,7832,50,2020-07-05,29
1078,48076,3,2023-08-15,50
1079,28113,97,2020-11-02,36
1080,47717,93,2021-04-02,50
1081,3265,75,2023-10-18,17
1082,19579,13,2022-03-28,24
1083,37419,27,2020-11-25,30
1084,9170,38,2023-02-26,49
1085,8912,66,2020-12-07,38
1086,26707,7,2021-11-19,12
1087,12244,49,2022-12-12,36
1088,29275,56,2022-05-02,19
1089,29484,44,2021-02-14,25
1090,12407,3,2020-07-04,37
1091,1494,47,2021-02-14,6
1092,42167,8,2022-06-01,6
1093,27162,11,2023-07-04,21
1094,19182,96,2022-02-06,28
1095,3607,31,2020-04-15,43
1096,34120,89,2022-10-30,33
1097,43047,22,2021-08-12,44
1098,31925,11,2020-09-14,14
1099,23670,36,2021-10-15,32
1100,37853,80,2020-03-11,49
1101,40004,100,2021-10-05,46
1102,8561,97,2022-10-14,34
1103,37538,44,2020-04-29,36
1104,19513,71,2021-03-27,11
1105,30947,71,2022-09-25,48
1106,37291,47,2020-07-30,1
1107,48107,71,2022-11-21,18
1108,16407,28,2022-06-21,24
1109,43810,30,2021-04-01,44
1110,12009,3,2022-05-21,20
1111,9695,82,2023-01-26,13
1112,9886,86,2020-01-30,11
1113,12359,40,2021-02-24,50
1114,6714,69,2022-04-04,28
1115,39283,66,2023-01-17,33
1116,46988,75,2022-04-15,19
1117,20259,65,2023-09-16,23
1118,14864,6,2021-03-30,19
1119,4009,17,2022-07-23,16
1120,16623,77,2022-04-21,31
1121,18754,81,2021-07-11,34
1122,15169,57,2021-10-21,44
1123,853,24,2021-05-08,49
1124,49820,49,2020-08-10,42
1125,48664,60,2023-01-11,42
1126,4887,61,2021-08-11,30
1127,7339,83,2022-12-08,31
1128,16575,66,2020-01-29,12
1129,20808,36,2021-07-22,49
1130,47926,69,2021-06-27,17
1131,33347,30,2022-04-15,3
1132,11782,94,2023-06-21,46
1133,13761,42,2021-11-22,45
1134,22820,55,2020-12-04,34
1135,13485,65,2023-08-17,12
1136,14597,50,2023-12-10,3
1137,44254,100,2023-07-24,2
1138,15556,54,2021-05-07,7
1139,31804,28,2023-06-28,22
1140,42749,25,2020-11-21,7
1141,8770,21,2022-03-06,38
1142,25797,2,2021-04-18,16
1143,45657,75,2020-03-01,12
1144,32448,21,2020-04-22,4
1145,604,23,2021-03-11,44
1146,47022,67,2022-03-13,17
1147,41986,70,2021-03-23,2
1148,27535,78,2022-06-03,4
1149,39562,43,2021-09-03,40
1150,27319,84,2020-05-20,40
1151,10244,68,2023-05-10,6
1152,9741,76,2022-01-23,4
1153,26200,26,2020-12-05,8
1154,4593,45,2022-04-17,42
1155,8372,43,2020-04-09,44
1156,35277,66,2021-09-13,10
1157,26999,16,2021-12-05,31
1158,13255,81,2022-11-21,37
1159,5306,22,2021-06-27,20
1160,17962,72,2020-05-19,46
1161,40509,47,2023-03-18,44
1162,13759,30,2021-04-29,8
1163,34313,86,2022-06-22,34
1164,6617,23,2023-01-29,2
1165,39181,53,2021-02-28,22
1166,45647,64,2021-11-29,11
1167,27235,44,2020-06-09,34
1168,17914,98,2022-07-06,1
1169,9590,34,2022-11-11,6
1170,6074,23,2022-06-10,31
1171,7154,88,2020-02-23,23
1172,36816,96,2020-02-06,12
1173,41323,36,2023-05-10,34
1174,20504,73,2023-09-29,31
1175,5902,4,2021-04-10,15
1176,5306,75,2023-05-03,11
1177,21517,6,2023-11-05,26
1178,42507,69,2022-10-03,47
1179,42088,40,2021-08-10,19
1180,27859,42,2022-08-04,3
1181,13663,74,2021-09-04,40
1182,25621,58,2020-07-27,36
1183,26313,48,2022-02-25,19
1184,42618,42,2022-11-11,24
1185,42405,17,2021-03-24,48
1186,10702,14,2023-11-21,23
1187,41452,27,2020-03-03,27
1188,46119,76,2022-08-10,10
1189,23902,57,2021-10-01,9
1190,34962,71,2022-03-17,20
1191,13951,88,2023-06-08,23
1192,29054,88,2023-12-12,19
1193,7311,20,2020-03-15,5
1194,30033,74,2022-04-10,48
1195,16365,93,2022-12-24,50
1196,11114,18,2020-08-27,3
1197,32376,95,2021-11-29,12
1198,5279,40,2021-07-02,32
1199,36600,43,2020-01-24,12
1200,45345,92,2021-09-15,33
1201,26937,45,2023-08-31,14
1202,22203,43,2020-08-10,7
1203,11488,27,2023-09-10,25
1204,2634,54,2022-06-27,50
1205,49257,16,2023-11-06,28
1206,19151,70,2021-01-18,36
1207,40480,44,2020-12-22,6
1208,612,83,2020-02-08,16
1209,1586,53,2020-05-25,19
1210,3577,77,2022-11-12,24
1211,18567,86,2020-09-24,48
1212,41712,57,2023-12-01,43
1213,41562,45,2022-04-24,9
1214,20887,93,2020-04-20,45
1215,34323,79,2023-11-24,15
1216,14289,7,2021-12-06,2
1217,27837,75,2020-04-14,10
1218,7040,61,2022-05-01,38
1219,18938,70,2023-02-03,43
1220,33245,79,2020-07-25,3
1221,16009,84,2020-06-30,14
1222,20471,35,2021-11-17,5
1223,48521,27,2022-06-30,8
1224,37326,61,2022-11-14,9
1225,17425,14,2023-08-13,6
1226,33195,65,2022-08-13,30
1227,4990,82,2021-02-27,5
1228,35762,75,2021-10-16,23
1229,34961,24,2022-07-12,21
1230,37571,20,2020-02-25,27
1231,34379,21,2022-08-24,9
1232,35687,23,2021-07-15,10
1233,16605,60,2023-01-11,24
1234,4878,6,2022-06-06,42
1235,7926,49,2023-05-21,12
1236,36670,69,2022-02-13,45
1237,20239,94,2021-03-13,42
1238,48990,1,2022-04-10,50
1239,7239,15,2023-08-14,23
1240,3666,34,2020-04-08,27
1241,8579,87,2021-05-21,43
1242,43928,99,2020-12-02,45
1243,7383,51,2022-08-24,19
1244,11917,96,2022-03-24,3
1245,10120,56,2021-08-14,46
1246,22430,77,2021-07-12,17
1247,37223,56,2022-12-10,47
1248,31218,39,2022-12-27,3
1249,42141,17,2023-03-03,42
1250,17932,32,2020-11-03,14
1251,27938,8,2020-11-13,16
1252,19314,92,2023-09-23,13
1253,29897,74,2021-07-08,8
1254,10585,47,2020-02-09,40
1255,10453,84,2022-09-04,46
1256,214,73,2021-07-21,11
1257,12014,13,2023-11-02,32
1258,11591,13,2023-01-08,11
1259,6054,41,2022-08-01,34
1260,49825,100,2023-12-15,34
1261,28786,45,2022-02-15,24
1262,14217,16,2022-04-09,20
1263,6957,52,2023-01-23,27
1264,48003,53,2020-11-08,14
1265,14315,28,2021-08-29,27
1266,251,86,2022-10-22,6
1267,36206,10,2021-06-06,5
1268,3447,87,2022-10-16,7
1269,31249,19,2022-01-27,8
1270,40729,16,2022-10-11,43
1271,4281,41,2022-03-31,16
1272,20183,6,2023-01-19,31
1273,45683,14,2023-03-29,26
1274,5080,51,2020-12-06,23
1275,19001,14,2023-06-09,17
1276,24570,47,2023-05-31,18
1277,46612,44,2023-08-26,42
1278,17454,63,2023-08-04,48
1279,5628,1,2022-06-09,47
1280,12325,63,2023-04-15,32
1281,30644,69,2021-09-12,48
1282,19721,26,2020-06-01,9
1283,31190,88,2023-04-15,38
1284,1544,59,2023-11-29,25
1285,19181,39,2022-11-17,22
1286,16473,15,2021-06-13,8
1287,11451,34,2022-09-22,6
1288,47903,6,2020-04-12,31
1289,8441,54,2022-07-17,48
1290,48338,38,2022-01-21,47
1291,24175,66,2023-02-21,30
1292,25022,81,2021-07-02,48
1293,3238,34,2022-03-28,38
1294,8895,43,2021-10-25,12
1295,40559,10,2020-06-07,33
1296,27803,1,2021-11-18,3
1297,42835,43,2022-03-28,7
1298,4765,1,2022-10-07,24
1299,18780,3,2021-08-21,12
1300,1182,5,2023-03-04,44
1301,5710,40,2023-07-19,20
1302,65,64,2021-02-15,2
1303,43382,34,2022-05-11,41
1304,19364,8,2020-07-10,16
1305,3369,11,2020-12-11,50
1306,2999,75,2020-11-21,26
1307,21897,22,2021-10-28,19
1308,6396,78,2022-08-15,15
1309,17387,28,2023-04-29,34
1310,8325,3,2022-09-04,42
1311,22751,1,2022-08-10,19
1312,43516,79,2022-11-24,47
1313,16227,42,2020-12-27,19
1314,6926,36,2023-01-21,7
1315,42594,3,2023-03-17,38
1316,45425,30,2022-03-25,27
1317,49439,68,2023-10-30,10
1318,47220,86,2020-12-10,14
1319,46987,52,2022-02-16,34
1320,15339,36,2020-04-18,46
1321,32045,21,2021-03-27,50
1322,27425,1,2023-10-21,16
1323,30517,53,2021-08-18,34
1324,28786,83,2021-01-10,44
1325,35360,91,2020-06-11,45
1326,32191,43,2022-05-17,40
1327,33112,40,2021-03-16,25
1328,25967,83,2020-01-17,15
1329,15691,44,2021-12-07,42
1330,33776,65,2022-03-09,14
1331,27926,93,2023-11-28,48
1332,42616,48,2020-10-28,41
1333,32221,95,2022-05-10,9
1334,26091,31,2023-06-22,29
1335,36440,81,2021-11-02,15
1336,16539,25,2020-04-08,24
1337,38904,2,2020-11-09,1
1338,40412,78,2020-12-29,48
1339,12406,8,2023-03-10,12
1340,36502,72,2023-02-28,19
1341,4068,95,2022-08-29,26
1342,13752,68,2020-01-02,32
1343,33555,85,2021-10-18,19
1344,7104,84,2021-05-28,34
1345,42711,83,2021-06-30,43
1346,33265,79,2021-07-15,23
1347,30073,21,2021-05-01,30
1348,10588,35,2020-01-18,5
1349,43736,20,2022-10-13,2
1350,4841,62,2020-02-27,11
1351,45662,81,2022-11-09,29
1352,42162,34,2023-03-06,37
1353,18293,50,2023-12-25,18
1354,12529,28,2021-03-29,50
1355,45271,68,2020-11-13,26
1356,44548,15,2020-12-09,7
1357,16492,32,2023-05-26,35
1358,14931,71,2020-09-07,27
1359,30352,71,2022-08-10,26
1360,43863,32,2023-01-13,34
1361,35508,94,2021-08-30,14
1362,18399,80,2022-02-13,32
1363,11859,68,2022-01-19,18
1364,9898,39,2020-01-26,24
1365,26529,3,2020-04-06,15
1366,37020,52,2022-11-29,4
1367,22757,54,2023-10-19,29
1368,39129,100,2021-03-26,45
1369,29318,54,2020-09-02,48
1370,8629,47,2022-12-09,21
1371,44532,91,2022-07-07,2
1372,9330,32,2022-12-09,42
1373,8786,63,2023-05-15,24
1374,26680,49,2021-10-20,28
1375,33262,44,2023-10-04,31
1376,28414,34,2020-04-08,29
1377,16263,94,2020-01-01,42
1378,34932,49,2020-12-02,27
1379,40142,61,2023-03-10,18
1380,7374,86,2020-12-03,21
1381,40372,61,2021-03-17,3
1382,25955,24,2023-03-13,43
1383,34028,39,2023-09-12,50
1384,476,69,2020-05-24,33
1385,35549,5,2023-10-07,36
1386,9637,3,2020-10-25,50
1387,15040,99,2023-07-04,21
1388,29529,93,2021-12-15,3
1389,29483,14,2023-05-05,2
1390,42023,9,2021-10-18,43
1391,15742,30,2023-05-08,10
1392,9217,23,2023-07-18,42
1393,338,29,2021-07-27,14
1394,22926,57,2021-09-15,32
1395,46624,39,2022-02-28,27
1396,15591,46,2020-09-05,14
1397,45350,35,2023-03-25,23
1398,43583,44,2023-10-08,17
1399,37991,85,2022-09-13,32
1400,2316,71,2020-11-29,40
1401,18035,57,2023-07-26,38
1402,43516,55,2022-03-27,43
1403,21976,48,2023-06-19,4
1404,47588,91,2020-01-25,40
1405,9870,54,2020-07-04,15
1406,6483,18,2021-08-21,44
1407,34123,99,2021-05-30,44
1408,4835,42,2021-11-12,44
1409,12815,18,2023-02-21,18
1410,41555,7,2021-07-12,19
1411,41865,84,2021-07-23,27
1412,31185,3,2021-04-28,3
1413,38239,48,2022-05-06,34
1414,46269,94,2022-10-11,18
1415,39521,9,2021-06-05,2
1416,35289,2,2023-10-06,25
1417,1275,89,2022-07-26,19
1418,13204,42,2020-12-21,37
1419,41317,78,2022-10-10,8
1420,41383,86,2023-08-17,2
1421,12962,3,2021-09-19,37
1422,5514,40,2020-11-30,21
1423,46649,27,2021-08-08,30
1424,43171,45,2022-04-09,17
1425,35508,15,2023-10-19,36
1426,36037,15,2022-06-30,46
1427,29668,82,2023-10-07,1
1428,36639,14,2022-11-05,6
1429,6181,33,2021-10-27,29
1430,36303,1,2021-08-19,42
1431,48536,91,2020-06-08,40
1432,5597,54,2020-12-24,1
1433,30866,86,2021-07-25,15
1434,18879,65,2020-03-17,4
1435,6507,96,2021-10-14,15
1436,40701,12,2022-09-26,24
1437,31191,17,2023-10-04,12
1438,27267,55,2021-12-06,9
1439,18225,78,2021-06-15,45
1440,8463,72,2022-05-01,38
1441,12052,91,2021-06-01,29
1442,19554,28,2023-06-19,50
1443,32564,97,2021-03-24,46
1444,13133,79,2023-12-24,6
1445,44698,38,2023-06-19,16
1446,28121,4,2022-10-16,40
1447,49421,19,2020-03-06,26
1448,49679,94,2020-12-19,1
1449,28995,21,2022-02-11,21
1450,48622,68,2022-01-15,15
1451,48894,2,2020-01-16,50
1452,32962,33,2023-07-07,36
1453,17503,8,2020-09-12,12
1454,21294,96,2020-01-01,42
1455,33897,75,2023-09-14,4
1456,44228,12,2022-09-24,3
1457,4657,65,2022-01-15,47
1458,14751,14,2022-09-16,4
1459,48261,36,2020-09-14,23
1460,40776,18,2022-10-12,7
1461,30421,73,2021-08-25,42
1462,36729,72,2022-01-28,15
1463,23664,14,2020-09-06,24
1464,46723,35,2021-02-23,27
1465,44118,52,2020-05-30,22
1466,35838,48,2021-06-26,31
1467,33073,27,2021-10-18,5
1468,49013,93,2020-03-05,42
1469,32840,90,2023-05-23,40
1470,9413,55,2023-11-17,11
1471,11857,34,2022-10-02,46
1472,39870,15,2021-09-25,14
1473,47821,23,2020-01-23,20
1474,32967,81,2021-08-27,37
1475,34757,55,2021-08-02,39
1476,7978,8,2021-12-26,7
1477,20648,50,2021-11-07,30
1478,40883,41,2023-05-31,27
1479,10533,11,2023-10-21,13
1480,39501,8,2020-02-06,48
1481,14121,33,2021-10-31,24
1482,40162,38,2022-12-24,38
1483,24692,47,2020-01-21,24
1484,34351,71,2022-09-17,9
1485,47136,83,2022-09-15,28
1486,41149,86,2023-04-21,27
1487,43357,54,2022-08-09,30
1488,7606,75,2020-04-29,41
1489,29781,14,2022-08-20,38
1490,24781,24,2022-01-17,26
1491,30162,93,2022-10-19,31
1492,9754,67,2022-08-02,24
1493,33752,79,2022-05-15,25
1494,20366,16,2023-09-14,24
1495,43038,34,2021-09-09,17
1496,45555,45,2022-02-25,3
1497,9074,40,2021-05-07,31
1498,45212,59,2020-10-30,38
1499,21225,83,2020-01-31,23
1500,18805,77,2020-04-13,5
1501,48432,46,2023-03-26,48
1502,17789,46,2022-03-02,44
1503,37091,96,2023-05-14,47
1504,5068,100,2021-11-20,8
1505,27878,67,2020-12-27,7
1506,6400,58,2022-02-04,36
1507,28971,56,2023-10-19,45
1508,21203,63,2023-11-05,9
1509,48045,98,2023-12-16,19
1510,31035,49,2022-10-22,49
1511,6365,66,2021-07-10,44
1512,45323,77,2020-09-06,42
1513,32870,31,2023-01-16,20
1514,1275,81,2021-08-06,42
1515,39788,51,2021-11-18,29
1516,1096,79,2023-12-20,46
1517,33358,44,2023-01-15,11
1518,36616,52,2023-07-30,36
1519,24672,33,2023-06-24,17
1520,48986,1,2022-03-31,15
1521,32699,47,2022-03-05,43
1522,12536,1,2020-07-05,11
1523,611,97,2020-06-28,19
1524,30109,95,2023-08-11,15
1525,30403,49,2021-09-05,19
1526,47224,30,2021-09-22,29
1527,27160,34,2022-02-20,28
1528,15758,17,2022-11-29,41
1529,6361,44,2020-07-26,26
1530,11102,17,2023-03-28,44
1531,20708,72,2021-02-22,37
1532,1144,78,2023-09-03,28
1533,33299,72,2023-04-21,5
1534,44381,49,2022-07-13,38
1535,2694,77,2023-10-31,14
1536,8062,45,2023-10-16,28
1537,6144,72,2023-03-25,9
1538,21789,87,2023-06-01,43
1539,4318,51,2022-01-19,13
1540,2542,76,2021-03-22,26
1541,49329,13,2023-06-29,45
1542,45798,40,2020-01-07,32
1543,3964,60,2023-01-24,36
1544,27078,77,2021-06-15,20
1545,31761,22,2021-07-30,34
1546,11448,84,2021-03-24,11
1547,39019,88,2020-03-11,14
1548,14544,18,2021-07-29,37
1549,18494,94,2022-03-13,28
1550,8402,14,2023-03-09,10
1551,25230,37,2021-12-19,24
1552,12581,32,2020-09-30,39
1553,33495,1,2022-06-17,38
1554,33815,16,2022-02-20,46
1555,4891,43,2022-07-20,38
1556,28144,55,2023-04-25,27
1557,13458,95,2020-08-04,4
1558,15066,9,2022-10-08,32
1559,13509,45,2020-08-03,39
1560,6867,59,2022-11-14,43
1561,38384,84,2022-06-23,5
1562,23769,79,2023-06-19,33
1563,34401,48,2021-01-17,38
1564,7441,54,2020-08-26,43
1565,3633,2,2023-03-09,47
1566,7405,44,2023-11-01,21
1567,39268,86,2020-11-01,43
1568,16891,99,2020-10-31,3
1569,47611,93,2023-04-28,50
1570,42312,8,2021-02-18,48
1571,15532,93,2020-01-08,24
1572,16843,75,2023-07-08,5
1573,14774,43,2022-10-14,23
1574,4012,1,2020-02-05,41
1575,9257,34,2023-05-26,29
1576,35620,10,2021-06-10,44
1577,39582,26,2022-08-26,40
1578,30696,51,2022-04-04,19
1579,21452,84,2021-09-28,35
1580,11920,100,2023-07-04,5
1581,20789,98,2021-06-27,48
1582,5048,1,2022-02-19,17
1583,4716,51,2020-08-13,29
1584,14800,82,2023-08-08,26
1585,42563,26,2020-10-02,20
1586,11933,39,2023-08-01,14
1587,9320,9,2023-04-17,37
1588,43444,67,2023-06-28,26
1589,49468,22,2020-03-02,21
1590,11002,26,2022-07-25,15
1591,18727,95,2023-09-01,25
1592,47775,89,2021-07-08,3
1593,41127,69,2021-10-01,28
1594,3346,25,2023-02-14,26
1595,6430,58,2020-10-14,39
1596,42892,95,2022-04-13,18
1597,28485,53,2020-03-27,47
1598,42413,75,2021-01-10,44
1599,16474,14,2023-04-01,19
1600,10453,64,2023-04-28,23
1601,30942,100,2020-12-15,28
1602,9323,9,2022-06-15,50
1603,36274,78,2023-02-28,9
1604,27415,82,2022-07-09,49
1605,4121,21,2022-11-22,18
1606,28922,10,2022-03-31,9
1607,6795,4,2021-11-04,29
1608,5429,56,2022-09-20,30
1609,42939,88,2020-10-20,13
1610,18904,47,2022-01-14,2
1611,34958,80,2021-06-02,10
1612,33306,83,2020-03-25,38
1613,25869,20,2020-12-21,38
1614,14230,55,2023-05-07,12
1615,2911,63,2023-09-23,40
1616,15608,60,2021-07-30,20
1617,22465,77,2022-04-07,17
1618,7829,88,2023-07-16,27
1619,2805,84,2022-04-28,44
1620,18749,84,2021-09-17,10
1621,1907,74,2022-09-02,1
1622,38684,13,2022-11-24,4
1623,40492,40,2020-09-29,40
1624,14591,76,2023-11-06,48
1625,20976,55,2020-11-20,34
1626,11817,72,2020-01-04,19
1627,46373,89,2020-10-10,31
1628,30248,92,2023-12-11,11
1629,46971,22,2020-01-22,16
1630,21219,64,2023-10-11,50
1631,25806,8,2023-08-19,1
1632,31127,20,2020-06-19,23
1633,15349,79,2022-07-28,43
1634,9669,32,2021-10-25,4
1635,42728,11,2023-10-11,18
1636,47179,67,2023-05-12,29
1637,49351,100,2022-03-19,4
1638,39307,19,2023-12-16,16
1639,30403,86,2022-04-14,43
1640,17280,12,2021-05-18,33
1641,20708,21,2020-02-11,1
1642,37730,98,2021-02-20,18
1643,36613,86,2020-03-18,13
1644,43520,34,2022-09-01,34
1645,9852,2,2022-10-09,44
1646,2816,36,2021-02-28,28
1647,5311,65,2023-12-18,13
1648,22882,46,2023-12-11,48
1649,28097,2,2023-08-19,22
1650,38583,59,2021-05-06,45
1651,9787,19,2021-01-14,19
1652,2079,32,2023-06-11,39
1653,10174,13,2022-01-10,7
1654,42890,10,2021-05-21,28
1655,14244,70,2023-07-22,44
1656,19032,36,2021-12-27,42
1657,28517,37,2023-12-19,50
1658,19808,86,2021-01-18,44
1659,8244,5,2023-05-21,38
1660,9605,34,2022-08-05,19
1661,27672,34,2020-07-01,17
1662,25332,70,2022-07-07,6
1663,10521,64,2022-10-18,40
1664,20175,6,2022-05-25,26
1665,1947,1,2023-03-26,6
1666,18776,16,2022-12-10,15
1667,32835,52,2021-12-04,12
1668,5843,37,2020-09-08,50
1669,36699,79,2021-04-18,40
1670,19709,4,2021-11-13,13
1671,43478,80,2021-12-24,8
1672,43421,65,2020-11-07,48
1673,35773,49,2023-02-17,38
